Hour,date_time,Solar electricity generation,Electricity usage,z_score,Electricity_to_be_bought,excess_elec_generated,battery_charge,elec_to_buy_given_bat,cost_without_bat,cost_with_bat,saving
16,2020-02-26 16:00:00,0.459,0.591,0.0136772405742763,0.132,0,7.146,0,0.02244,0,0.02244
17,2020-02-26 17:00:00,0.003,5.697,0.00328761438915229,5.694,0,1.452,0,0.96798,0,0.96798
18,2020-02-26 18:00:00,0.012,5.0424,0.00461958644179275,5.0304,0,0,3.5784,0.855168,0.608328,0.24684
19,2020-02-26 19:00:00,0.003,7.3656,0.000107632428806567,7.3626,0,0,7.3626,1.251642,1.251642,0
20,2020-02-26 20:00:00,0.015,5.4978,0.00369294410636277,5.4828,0,0,5.4828,0.932076,0.932076,0
21,2020-02-26 21:00:00,0.012,2.175,0.0104541367988677,2.163,0,0,2.163,0.36771,0.36771,0
22,2020-02-26 22:00:00,0.012,2.037,0.0107349375065737,2.025,0,0,2.025,0.34425,0.34425,0
23,2020-02-26 23:00:00,0,0.939906,0.0129672909241104,0.939906,0,0,0.939906,0.15978402,0.15978402,0
0,2020-02-27 00:00:00,0,0.8459154,0.0131585418443837,0.8459154,0,0,0.8459154,0.143805618,0.143805618,0
1,2020-02-27 01:00:00,0,0.319968,0.014228733164211,0.319968,0,0,0.319968,0.05439456,0.05439456,0
2,2020-02-27 02:00:00,0,0.1579842,0.0145583358140437,0.1579842,0,0,0.1579842,0.026857314,0.026857314,0
3,2020-02-27 03:00:00,0,0.243,0.0143853467067524,0.243,0,0,0.243,0.04131,0.04131,0
4,2020-02-27 04:00:00,0,0.264,0.0143426161642754,0.264,0,0,0.264,0.04488,0.04488,0
5,2020-02-27 05:00:00,0.006,0.252,0.0143670336171194,0.246,0,0,0.246,0.04182,0.04182,0
6,2020-02-27 06:00:00,0.003,0.75,0.0133537093240932,0.747,0,0,0.747,0.12699,0.12699,0
7,2020-02-27 07:00:00,0.018,0.885,0.0130790129795982,0.867,0,0,0.867,0.14739,0.14739,0
8,2020-02-27 08:00:00,0.078,0.627,0.0136039882157443,0.549,0,0,0.549,0.09333,0.09333,0
9,2020-02-27 09:00:00,0.039,0.576,0.0137077623903313,0.537,0,0,0.537,0.09129,0.09129,0
10,2020-02-27 10:00:00,0.327,0.585,0.0136894493006983,0.258,0,0,0.258,0.04386,0.04386,0
11,2020-02-27 11:00:00,0.228,0.591,0.0136772405742763,0.363,0,0,0.363,0.06171,0.06171,0
12,2020-02-27 12:00:00,0.282,0.318,0.0142327376264774,0.036,0,0,0.036,0.00612,0.00612,0
13,2020-02-27 13:00:00,0.906,0.336,0.0141961114472114,0,0.57,0.57,0,0,0,0
14,2020-02-27 14:00:00,2.538,0.531,0.0137993278384963,0,2.007,2.577,0,0,0,0
15,2020-02-27 15:00:00,1.041,0.321,0.0142266332632664,0,0.72,3.297,0,0,0,0
16,2020-02-27 16:00:00,0.264,0.816,0.0132194133334512,0.552,0,2.745,0,0.09384,0,0.09384
17,2020-02-27 17:00:00,0.042,6.231,0.00220103773759408,6.189,0,0,3.444,1.05213,0.58548,0.46665
18,2020-02-27 18:00:00,0.012,3.2274,0.00831272618444846,3.2154,0,0,3.2154,0.546618,0.546618,0
19,2020-02-27 19:00:00,0.003,3.069,0.00863503656198933,3.066,0,0,3.066,0.52122,0.52122,0
20,2020-02-27 20:00:00,0.006,4.6266,0.00546565118283751,4.6206,0,0,4.6206,0.785502,0.785502,0
21,2020-02-27 21:00:00,0.015,26.295,0.0386249434175818,26.28,0,0,26.28,4.4676,4.4676,0
22,2020-02-27 22:00:00,0,1.842,0.0111317211152888,1.842,0,0,1.842,0.31314,0.31314,0
23,2020-02-27 23:00:00,0,1.039896,0.0127638324982878,1.039896,0,0,1.039896,0.17678232,0.17678232,0
0,2020-02-28 00:00:00,0,0.4879512,0.0138869230088289,0.4879512,0,0,0.4879512,0.082951704,0.082951704,0
1,2020-02-28 01:00:00,0,0.219978,0.0144321915900337,0.219978,0,0,0.219978,0.03739626,0.03739626,0
2,2020-02-28 02:00:00,0,0.3219678,0.0142246639956945,0.3219678,0,0,0.3219678,0.054734526,0.054734526,0
3,2020-02-28 03:00:00,0,0.198,0.0144769121549175,0.198,0,0,0.198,0.03366,0.03366,0
4,2020-02-28 04:00:00,0,0.213,0.0144463903388624,0.213,0,0,0.213,0.03621,0.03621,0
5,2020-02-28 05:00:00,0.003,0.213,0.0144463903388624,0.21,0,0,0.21,0.0357,0.0357,0
6,2020-02-28 06:00:00,0.012,0.903,0.0130423868003322,0.891,0,0,0.891,0.15147,0.15147,0
7,2020-02-28 07:00:00,0.003,0.657,0.0135429445836343,0.654,0,0,0.654,0.11118,0.11118,0
8,2020-02-28 08:00:00,0.012,1.134,0.0125723508330851,1.122,0,0,1.122,0.19074,0.19074,0
9,2020-02-28 09:00:00,0.054,1.827,0.0111622429313438,1.773,0,0,1.773,0.30141,0.30141,0
10,2020-02-28 10:00:00,0.192,0.81,0.0132316220598732,0.618,0,0,0.618,0.10506,0.10506,0
11,2020-02-28 11:00:00,0.165,0.573,0.0137138667535423,0.408,0,0,0.408,0.06936,0.06936,0
12,2020-02-28 12:00:00,0.303,0.63,0.0135978838525333,0.327,0,0,0.327,0.05559,0.05559,0
13,2020-02-28 13:00:00,0.321,1.557,0.0117116356203339,1.236,0,0,1.236,0.21012,0.21012,0
14,2020-02-28 14:00:00,0.084,2.661,0.00946522995868549,2.577,0,0,2.577,0.43809,0.43809,0
15,2020-02-28 15:00:00,0.03,2.358,0.0100817706429966,2.328,0,0,2.328,0.39576,0.39576,0
16,2020-02-28 16:00:00,0.048,2.235,0.0103320495346477,2.187,0,0,2.187,0.37179,0.37179,0
17,2020-02-28 17:00:00,0.015,10.593,0.00667470637120163,10.578,0,0,10.578,1.79826,1.79826,0
18,2020-02-28 18:00:00,0.012,7.293,4.0093160899664E-05,7.281,0,0,7.281,1.23777,1.23777,0
19,2020-02-28 19:00:00,0.006,5.8674,0.00294088655876742,5.8614,0,0,5.8614,0.996438,0.996438,0
20,2020-02-28 20:00:00,0.003,4.7124,0.00529106639500288,4.7094,0,0,4.7094,0.800598,0.800598,0
21,2020-02-28 21:00:00,0.012,2.655,0.00947743868510749,2.643,0,0,2.643,0.44931,0.44931,0
22,2020-02-28 22:00:00,0.009,4.059,0.00662059670235894,4.05,0,0,4.05,0.6885,0.6885,0
23,2020-02-28 23:00:00,0,1.9318068,0.0109489833399496,1.9318068,0,0,1.9318068,0.328407156,0.328407156,0
0,2020-03-01 00:00:00,0,0.2359764,0.014399638241902,0.2359764,0,0,0.2359764,0.040115988,0.040115988,0
1,2020-03-01 01:00:00,0,0.3719628,0.0141229347827832,0.3719628,0,0,0.3719628,0.063233676,0.063233676,0
2,2020-03-01 02:00:00,0,0.1359864,0.0146030966677247,0.1359864,0,0,0.1359864,0.023117688,0.023117688,0
3,2020-03-01 03:00:00,0,0.204,0.0144647034284955,0.204,0,0,0.204,0.03468,0.03468,0
4,2020-03-01 04:00:00,0.015,0.222,0.0144280772492294,0.207,0,0,0.207,0.03519,0.03519,0
5,2020-03-01 05:00:00,0.003,0.492,0.0138786845602393,0.489,0,0,0.489,0.08313,0.08313,0
6,2020-03-01 06:00:00,0.009,2.271,0.0102587971761156,2.262,0,0,2.262,0.38454,0.38454,0
7,2020-03-01 07:00:00,0.006,0.96,0.0129264038993232,0.954,0,0,0.954,0.16218,0.16218,0
8,2020-03-01 08:00:00,0.009,0.498,0.0138664758338173,0.489,0,0,0.489,0.08313,0.08313,0
9,2020-03-01 09:00:00,0.021,0.252,0.0143670336171194,0.231,0,0,0.231,0.03927,0.03927,0
10,2020-03-01 10:00:00,0.006,0.225,0.0144219728860184,0.219,0,0,0.219,0.03723,0.03723,0
11,2020-03-01 11:00:00,0.006,0.423,0.0140190849140924,0.417,0,0,0.417,0.07089,0.07089,0
12,2020-03-01 12:00:00,0.012,0.495,0.0138725801970283,0.483,0,0,0.483,0.08211,0.08211,0
13,2020-03-01 13:00:00,0.12,0.501,0.0138603714706063,0.381,0,0,0.381,0.06477,0.06477,0
14,2020-03-01 14:00:00,0.114,0.288,0.0142937812585874,0.174,0,0,0.174,0.02958,0.02958,0
15,2020-03-01 15:00:00,0.093,0.261,0.0143487205274864,0.168,0,0,0.168,0.02856,0.02856,0
16,2020-03-01 16:00:00,0.039,0.627,0.0136039882157443,0.588,0,0,0.588,0.09996,0.09996,0
17,2020-03-01 17:00:00,0.012,0.891,0.0130668042531762,0.879,0,0,0.879,0.14943,0.14943,0
18,2020-03-01 18:00:00,0.009,17.7672,0.0212726805539899,17.7582,0,0,17.7582,3.018894,3.018894,0
19,2020-03-01 19:00:00,0,12.2562,0.0100589653353807,12.2562,0,0,12.2562,2.083554,2.083554,0
20,2020-03-01 20:00:00,0.015,3.828,0.00709063266960603,3.813,0,0,3.813,0.64821,0.64821,0
21,2020-03-01 21:00:00,0,1.776,0.0112660171059308,1.776,0,0,1.776,0.30192,0.30192,0
22,2020-03-01 22:00:00,0.021,26.649,0.0393452582764799,26.628,0,0,26.628,4.52676,4.52676,0
23,2020-03-01 23:00:00,0,0.8219178,0.0132073718665812,0.8219178,0,0,0.8219178,0.139726026,0.139726026,0
0,2020-03-02 00:00:00,0,0.4059594,0.0140537589180035,0.4059594,0,0,0.4059594,0.069013098,0.069013098,0
1,2020-03-02 01:00:00,0,0.1359864,0.0146030966677247,0.1359864,0,0,0.1359864,0.023117688,0.023117688,0
2,2020-03-02 02:00:00,0,0.1439856,0.0145868199936589,0.1439856,0,0,0.1439856,0.024477552,0.024477552,0
3,2020-03-02 03:00:00,0,0.261,0.0143487205274864,0.261,0,0,0.261,0.04437,0.04437,0
4,2020-03-02 04:00:00,0.018,0.507,0.0138481627441843,0.489,0,0,0.489,0.08313,0.08313,0
5,2020-03-02 05:00:00,0.009,0.231,0.0144097641595964,0.222,0,0,0.222,0.03774,0.03774,0
6,2020-03-02 06:00:00,0.009,1.044,0.0127554817294151,1.035,0,0,1.035,0.17595,0.17595,0
7,2020-03-02 07:00:00,0.021,1.212,0.0124136373895991,1.191,0,0,1.191,0.20247,0.20247,0
8,2020-03-02 08:00:00,0.114,0.705,0.0134452747722583,0.591,0,0,0.591,0.10047,0.10047,0
9,2020-03-02 09:00:00,0.198,0.6,0.0136589274846433,0.402,0,0,0.402,0.06834,0.06834,0
10,2020-03-02 10:00:00,0.387,2.34,0.0101183968222626,1.953,0,0,1.953,0.33201,0.33201,0
11,2020-03-02 11:00:00,0.285,25.26,0.0365189381097864,24.975,0,0,24.975,4.24575,4.24575,0
12,2020-03-02 12:00:00,0.33,0.783,0.0132865613287722,0.453,0,0,0.453,0.07701,0.07701,0
13,2020-03-02 13:00:00,0.342,1.056,0.0127310642765711,0.714,0,0,0.714,0.12138,0.12138,0
14,2020-03-02 14:00:00,0.297,0.783,0.0132865613287722,0.486,0,0,0.486,0.08262,0.08262,0
15,2020-03-02 15:00:00,0.081,0.714,0.0134269616826253,0.633,0,0,0.633,0.10761,0.10761,0
16,2020-03-02 16:00:00,0.033,1.248,0.012340385031067,1.215,0,0,1.215,0.20655,0.20655,0
17,2020-03-02 17:00:00,0.015,1.422,0.011986331964829,1.407,0,0,1.407,0.23919,0.23919,0
18,2020-03-02 18:00:00,0,2.871,0.0090379245339154,2.871,0,0,2.871,0.48807,0.48807,0
19,2020-03-02 19:00:00,0.006,2.8842,0.009011065335787,2.8782,0,0,2.8782,0.489294,0.489294,0
20,2020-03-02 20:00:00,0.009,3.1218,0.0085275997694757,3.1128,0,0,3.1128,0.529176,0.529176,0
21,2020-03-02 21:00:00,0.003,0.972,0.0129019864464792,0.969,0,0,0.969,0.16473,0.16473,0
22,2020-03-02 22:00:00,0.009,0.612,0.0136345100317993,0.603,0,0,0.603,0.10251,0.10251,0
23,2020-03-02 23:00:00,0,0.3239676,0.0142205948271781,0.3239676,0,0,0.3239676,0.055074492,0.055074492,0
0,2020-03-03 00:00:00,0,0.1339866,0.0146071658362412,0.1339866,0,0,0.1339866,0.022777722,0.022777722,0
1,2020-03-03 01:00:00,0,0.1579842,0.0145583358140437,0.1579842,0,0,0.1579842,0.026857314,0.026857314,0
2,2020-03-03 02:00:00,0,0.1619838,0.0145501974770108,0.1619838,0,0,0.1619838,0.027537246,0.027537246,0
3,2020-03-03 03:00:00,0,0.963,0.0129202995361122,0.963,0,0,0.963,0.16371,0.16371,0
4,2020-03-03 04:00:00,0,0.738,0.0133781267769372,0.738,0,0,0.738,0.12546,0.12546,0
5,2020-03-03 05:00:00,0.234,1.251,0.012334280667856,1.017,0,0,1.017,0.17289,0.17289,0
6,2020-03-03 06:00:00,0.702,0.384,0.0140984416358354,0,0.318,0.318,0,0,0,0
7,2020-03-03 07:00:00,0.723,0.837,0.0131766827909742,0.114,0,0.204,0,0.01938,0,0.01938
8,2020-03-03 08:00:00,1.296,1.02,0.0128043166351031,0,0.276,0.48,0,0,0,0
9,2020-03-03 09:00:00,1.092,1.002,0.0128409428143691,0,0.0900000000000001,0.57,0,0,0,0
10,2020-03-03 10:00:00,0.96,2.541,0.00970940448712553,1.581,0,0,1.011,0.26877,0.17187,0.0969
11,2020-03-03 11:00:00,0.516,2.595,0.00959952594932751,2.079,0,0,2.079,0.35343,0.35343,0
12,2020-03-03 12:00:00,0.255,2.925,0.00892804599611738,2.67,0,0,2.67,0.4539,0.4539,0
13,2020-03-03 13:00:00,0.099,2.778,0.00922715979345644,2.679,0,0,2.679,0.45543,0.45543,0
14,2020-03-03 14:00:00,0.027,2.601,0.00958731722290551,2.574,0,0,2.574,0.43758,0.43758,0
15,2020-03-03 15:00:00,0.003,7.755,0.000899978773594517,7.752,0,0,7.752,1.31784,1.31784,0
16,2020-03-03 16:00:00,0.027,13.131,0.0118389976477086,13.104,0,0,13.104,2.22768,2.22768,0
17,2020-03-03 17:00:00,0.006,8.241,0.00188888561377671,8.235,0,0,8.235,1.39995,1.39995,0
18,2020-03-03 18:00:00,0.012,25.9908,0.0380059609879863,25.9788,0,0,25.9788,4.416396,4.416396,0
19,2020-03-03 19:00:00,0.006,2.9436,0.00889019894420917,2.9376,0,0,2.9376,0.499392,0.499392,0
20,2020-03-03 20:00:00,0.015,3.9468,0.00684889988645038,3.9318,0,0,3.9318,0.668406,0.668406,0
21,2020-03-03 21:00:00,0.012,1.155,0.0125296202906081,1.143,0,0,1.143,0.19431,0.19431,0
22,2020-03-03 22:00:00,0.006,0.465,0.0139336238291384,0.459,0,0,0.459,0.07803,0.07803,0
23,2020-03-03 23:00:00,0,0.1459854,0.0145827508251424,0.1459854,0,0,0.1459854,0.024817518,0.024817518,0
0,2020-03-04 00:00:00,0,0.1519848,0.0145705433195931,0.1519848,0,0,0.1519848,0.025837416,0.025837416,0
1,2020-03-04 01:00:00,0,0.1439856,0.0145868199936589,0.1439856,0,0,0.1439856,0.024477552,0.024477552,0
2,2020-03-04 02:00:00,0,0.159984,0.0145542666455273,0.159984,0,0,0.159984,0.02719728,0.02719728,0
3,2020-03-04 03:00:00,0,0.225,0.0144219728860184,0.225,0,0,0.225,0.03825,0.03825,0
4,2020-03-04 04:00:00,0.513,0.768,0.0133170831448272,0.255,0,0,0.255,0.04335,0.04335,0
5,2020-03-04 05:00:00,2.313,0.516,0.0138298496545513,0,1.797,1.797,0,0,0,0
6,2020-03-04 06:00:00,4.068,0.375,0.0141167547254684,0,3.693,5.49,0,0,0,0
7,2020-03-04 07:00:00,1.905,5.394,0.00390415507346341,3.489,0,2.001,0,0.59313,0,0.59313
8,2020-03-04 08:00:00,1.614,25.191,0.0363785377559334,23.577,0,0,21.576,4.00809,3.66792,0.34017
9,2020-03-04 09:00:00,2.319,8.01,0.00141884964652962,5.691,0,0,5.691,0.96747,0.96747,0
10,2020-03-04 10:00:00,0.987,1.209,0.0124197417528101,0.222,0,0,0.222,0.03774,0.03774,0
11,2020-03-04 11:00:00,0.261,1.104,0.0126333944651951,0.843,0,0,0.843,0.14331,0.14331,0
12,2020-03-04 12:00:00,0.162,0.624,0.0136100925789553,0.462,0,0,0.462,0.07854,0.07854,0
13,2020-03-04 13:00:00,0.06,1.497,0.0118337228845539,1.437,0,0,1.437,0.24429,0.24429,0
14,2020-03-04 14:00:00,0.027,0.27,0.0143304074378534,0.243,0,0,0.243,0.04131,0.04131,0
15,2020-03-04 15:00:00,0.018,1.65,0.0115224003607929,1.632,0,0,1.632,0.27744,0.27744,0
16,2020-03-04 16:00:00,0.015,1.623,0.0115773396296919,1.608,0,0,1.608,0.27336,0.27336,0
17,2020-03-04 17:00:00,0.006,12.504,0.0105631857366094,12.498,0,0,12.498,2.12466,2.12466,0
18,2020-03-04 18:00:00,0.018,4.3758,0.00597597594727721,4.3578,0,0,4.3578,0.740826,0.740826,0
19,2020-03-04 19:00:00,0.015,4.1382,0.0064594415135885,4.1232,0,0,4.1232,0.700944,0.700944,0
20,2020-03-04 20:00:00,0.006,2.7588,0.00926622771800685,2.7528,0,0,2.7528,0.467976,0.467976,0
21,2020-03-04 21:00:00,0,0.591,0.0136772405742763,0.591,0,0,0.591,0.10047,0.10047,0
22,2020-03-04 22:00:00,0.009,0.321,0.0142266332632664,0.312,0,0,0.312,0.05304,0.05304,0
23,2020-03-04 23:00:00,0,0.2059794,0.0144606757696488,0.2059794,0,0,0.2059794,0.035016498,0.035016498,0
0,2020-03-05 00:00:00,0,0.2159784,0.0144403299270666,0.2159784,0,0,0.2159784,0.036716328,0.036716328,0
1,2020-03-05 01:00:00,0,0.3165,0.0142357898080829,0.3165,0,0,0.3165,0.053805,0.053805,0
2,2020-03-05 02:00:00,0,0.42,0.0140251892773034,0.42,0,0,0.42,0.0714,0.0714,0
3,2020-03-05 03:00:00,0,1.656,0.0115101916343709,1.656,0,0,1.656,0.28152,0.28152,0
4,2020-03-05 04:00:00,1.392,0.489,0.0138847889234503,0,0.903,0.903,0,0,0,0
5,2020-03-05 05:00:00,2.079,0.516,0.0138298496545513,0,1.563,2.466,0,0,0,0
6,2020-03-05 06:00:00,1.164,0.231,0.0144097641595964,0,0.933,3.399,0,0,0,0
7,2020-03-05 07:00:00,2.355,0.177,0.0145196426973945,0,2.178,5.577,0,0,0,0
8,2020-03-05 08:00:00,2.427,0.165,0.0145440601502385,0,2.262,7.839,0,0,0,0
9,2020-03-05 09:00:00,1.362,0.234,0.0144036597963854,0,1.128,8.967,0,0,0,0
10,2020-03-05 10:00:00,1.341,0.48,0.0139031020130833,0,0.861,9.828,0,0,0,0
11,2020-03-05 11:00:00,0.843,0.597,0.0136650318478543,0,0.246,10.074,0,0,0,0
12,2020-03-05 12:00:00,0.504,0.366,0.0141350678151014,0,0.138,10.212,0,0,0,0
13,2020-03-05 13:00:00,0.156,0.366,0.0141350678151014,0.21,0,10.002,0,0.0357,0,0.0357
14,2020-03-05 14:00:00,0.009,0.516,0.0138298496545513,0.507,0,9.495,0,0.08619,0,0.08619
15,2020-03-05 15:00:00,0,4.395,0.0059369080227268,4.395,0,5.1,0,0.74715,0,0.74715
16,2020-03-05 16:00:00,0.015,6.654,0.00134032252484292,6.639,0,0,1.539,1.12863,0.26163,0.867
17,2020-03-05 17:00:00,0,1.668,0.0114857741815269,1.668,0,0,1.668,0.28356,0.28356,0
18,2020-03-05 18:00:00,0.009,4.3164,0.00609684233885503,4.3074,0,0,4.3074,0.732258,0.732258,0
19,2020-03-05 19:00:00,0.015,3.4122,0.00793669741065079,3.3972,0,0,3.3972,0.577524,0.577524,0
20,2020-03-05 20:00:00,0.015,3.0162,0.00874247335450295,3.0012,0,0,3.0012,0.510204,0.510204,0
21,2020-03-05 21:00:00,0,1.422,0.011986331964829,1.422,0,0,1.422,0.24174,0.24174,0
22,2020-03-05 22:00:00,0.006,0.321,0.0142266332632664,0.315,0,0,0.315,0.05355,0.05355,0
23,2020-03-05 23:00:00,0,0.2179782,0.0144362607585501,0.2179782,0,0,0.2179782,0.037056294,0.037056294,0
0,2020-03-06 00:00:00,0,0.1339866,0.0146071658362412,0.1339866,0,0,0.1339866,0.022777722,0.022777722,0
1,2020-03-06 01:00:00,0,0.264,0.0143426161642754,0.264,0,0,0.264,0.04488,0.04488,0
2,2020-03-06 02:00:00,0,0.1579842,0.0145583358140437,0.1579842,0,0,0.1579842,0.026857314,0.026857314,0
3,2020-03-06 03:00:00,0,0.774,0.0133048744184052,0.774,0,0,0.774,0.13158,0.13158,0
4,2020-03-06 04:00:00,0.615,0.933,0.0129813431682222,0.318,0,0,0.318,0.05406,0.05406,0
5,2020-03-06 05:00:00,1.65,0.459,0.0139458325555604,0,1.191,1.191,0,0,0,0
6,2020-03-06 06:00:00,5.928,0,0.0148798001268435,0,5.928,7.119,0,0,0,0
7,2020-03-06 07:00:00,2.142,0.18,0.0145135383341835,0,1.962,9.081,0,0,0,0
8,2020-03-06 08:00:00,2.565,0.147,0.0145806863295045,0,2.418,11.499,0,0,0,0
9,2020-03-06 09:00:00,2.076,0.699,0.0134574834986803,0,1.377,12.876,0,0,0,0
10,2020-03-06 10:00:00,3.615,0.087,0.0147027735937245,0,3.528,12.5,0,0,0,0
11,2020-03-06 11:00:00,2.883,0.498,0.0138664758338173,0,2.385,12.5,0,0,0,0
12,2020-03-06 12:00:00,0.876,0.459,0.0139458325555604,0,0.417,12.5,0,0,0,0
13,2020-03-06 13:00:00,0.231,0.363,0.0141411721783124,0.132,0,12.368,0,0.02244,0,0.02244
14,2020-03-06 14:00:00,0.054,5.973,0.00272601297374018,5.919,0,6.449,0,1.00623,0,1.00623
15,2020-03-06 15:00:00,0.009,1.716,0.0113881043701509,1.707,0,4.742,0,0.29019,0,0.29019
16,2020-03-06 16:00:00,0.012,9.816,0.00509367629955233,9.804,0,0,5.062,1.66668,0.86054,0.80614
17,2020-03-06 17:00:00,0.009,1.248,0.012340385031067,1.239,0,0,1.239,0.21063,0.21063,0
18,2020-03-06 18:00:00,0.006,1.7622,0.0112940971767014,1.7562,0,0,1.7562,0.298554,0.298554,0
19,2020-03-06 19:00:00,0.012,2.7984,0.00918565012362163,2.7864,0,0,2.7864,0.473688,0.473688,0
20,2020-03-06 20:00:00,0.012,1.848,0.0111195123888668,1.836,0,0,1.836,0.31212,0.31212,0
21,2020-03-06 21:00:00,0.015,0.246,0.0143792423435414,0.231,0,0,0.231,0.03927,0.03927,0
22,2020-03-06 22:00:00,0.018,0.483,0.0138969976498723,0.465,0,0,0.465,0.07905,0.07905,0
23,2020-03-06 23:00:00,0,0.1339866,0.0146071658362412,0.1339866,0,0,0.1339866,0.022777722,0.022777722,0
0,2020-03-07 00:00:00,0,0.1479852,0.014578681656626,0.1479852,0,0,0.1479852,0.025157484,0.025157484,0
1,2020-03-07 01:00:00,0,0.1459854,0.0145827508251424,0.1459854,0,0,0.1459854,0.024817518,0.024817518,0
2,2020-03-07 02:00:00,0,0.2205,0.0144311294308349,0.2205,0,0,0.2205,0.037485,0.037485,0
3,2020-03-07 03:00:00,0,3.01,0.00875508903847235,3.01,0,0,3.01,0.5117,0.5117,0
4,2020-03-07 04:00:00,0.399,1.449,0.01193139269593,1.05,0,0,1.05,0.1785,0.1785,0
5,2020-03-07 05:00:00,0.645,1.098,0.0126456031916171,0.453,0,0,0.453,0.07701,0.07701,0
6,2020-03-07 06:00:00,0.519,6.738,0.00116940035493488,6.219,0,0,6.219,1.05723,1.05723,0
7,2020-03-07 07:00:00,0.864,0.237,0.0143975554331744,0,0.627,0.627,0,0,0,0
8,2020-03-07 08:00:00,2.178,0.438,0.0139885630980374,0,1.74,2.367,0,0,0,0
9,2020-03-07 09:00:00,1.452,8.313,0.00203539033084073,6.861,0,0,4.494,1.16637,0.76398,0.40239
10,2020-03-07 10:00:00,1.38,1.296,0.012242715219691,0,0.0840000000000001,0.0840000000000001,0,0,0,0
11,2020-03-07 11:00:00,0.69,4.827,0.00505787972034263,4.137,0,0,4.053,0.70329,0.68901,0.0142800000000001
12,2020-03-07 12:00:00,1.026,0.606,0.0136467187582213,0,0.42,0.42,0,0,0,0
13,2020-03-07 13:00:00,1.047,0.351,0.0141655896311564,0,0.696,1.116,0,0,0,0
14,2020-03-07 14:00:00,0.021,2.613,0.0095628997700615,2.592,0,0,1.476,0.44064,0.25092,0.18972
15,2020-03-07 15:00:00,0.018,2.697,0.00939197760015347,2.679,0,0,2.679,0.45543,0.45543,0
16,2020-03-07 16:00:00,0.009,3.198,0.00837254894391627,3.189,0,0,3.189,0.54213,0.54213,0
17,2020-03-07 17:00:00,0.003,2.274,0.0102526928129046,2.271,0,0,2.271,0.38607,0.38607,0
18,2020-03-07 18:00:00,0.018,6.1908,0.0022828362046215,6.1728,0,0,6.1728,1.049376,1.049376,0
19,2020-03-07 19:00:00,0.012,59.6046,0.10640290902197,59.5926,0,0,59.5926,10.130742,10.130742,0
20,2020-03-07 20:00:00,0.009,6.7584,0.00112789068510007,6.7494,0,0,6.7494,1.147398,1.147398,0
21,2020-03-07 21:00:00,0,0.474,0.0139153107395053,0.474,0,0,0.474,0.08058,0.08058,0
22,2020-03-07 22:00:00,0.012,0.744,0.0133659180505152,0.732,0,0,0.732,0.12444,0.12444,0
23,2020-03-07 23:00:00,0,0.1659834,0.0145420591399779,0.1659834,0,0,0.1659834,0.028217178,0.028217178,0
0,2020-03-08 00:00:00,0,0.1379862,0.0145990274992082,0.1379862,0,0,0.1379862,0.023457654,0.023457654,0
1,2020-03-08 01:00:00,0,0.1319868,0.0146112350047576,0.1319868,0,0,0.1319868,0.022437756,0.022437756,0
2,2020-03-08 02:00:00,0,0.1559844,0.0145624049825602,0.1559844,0,0,0.1559844,0.026517348,0.026517348,0
3,2020-03-08 03:00:00,0,0.87,0.0131095347956532,0.87,0,0,0.87,0.1479,0.1479,0
4,2020-03-08 04:00:00,0.552,2.466,0.00986201356740056,1.914,0,0,1.914,0.32538,0.32538,0
5,2020-03-08 05:00:00,5.001,0.132,0.0146112081455595,0,4.869,4.869,0,0,0,0
6,2020-03-08 06:00:00,5.814,0,0.0148798001268435,0,5.814,10.683,0,0,0,0
7,2020-03-08 07:00:00,1.554,0.228,0.0144158685228074,0,1.326,12.009,0,0,0,0
8,2020-03-08 08:00:00,2.037,0.183,0.0145074339709725,0,1.854,13.863,0,0,0,0
9,2020-03-08 09:00:00,3.117,0.681,0.0134941096779463,0,2.436,12.5,0,0,0,0
10,2020-03-08 10:00:00,0.786,0.363,0.0141411721783124,0,0.423,12.5,0,0,0,0
11,2020-03-08 11:00:00,4.584,0.282,0.0143059899850094,0,4.302,12.5,0,0,0,0
12,2020-03-08 12:00:00,0.744,0.342,0.0141839027207894,0,0.402,12.5,0,0,0,0
13,2020-03-08 13:00:00,0.216,0.354,0.0141594852679454,0.138,0,12.362,0,0.02346,0,0.02346
14,2020-03-08 14:00:00,0.036,1.086,0.0126700206444611,1.05,0,11.312,0,0.1785,0,0.1785
15,2020-03-08 15:00:00,0.015,1.728,0.0113636869173069,1.713,0,9.599,0,0.29121,0,0.29121
16,2020-03-08 16:00:00,0.006,6.3,0.00206063738374105,6.294,0,3.305,0,1.06998,0,1.06998
17,2020-03-08 17:00:00,0.006,2.331,0.0101367099118956,2.325,0,0.980000000000001,0,0.39525,0,0.39525
18,2020-03-08 18:00:00,0.012,3.8016,0.00714435106586284,3.7896,0,0,2.8096,0.644232,0.477632,0.1666
19,2020-03-08 19:00:00,0.006,57.0702,0.101245942981316,57.0642,0,0,57.0642,9.700914,9.700914,0
20,2020-03-08 20:00:00,0.012,2.6598,0.00946767170396989,2.6478,0,0,2.6478,0.450126,0.450126,0
21,2020-03-08 21:00:00,0,0.912,0.0130240737106992,0.912,0,0,0.912,0.15504,0.15504,0
22,2020-03-08 22:00:00,0,0.591,0.0136772405742763,0.591,0,0,0.591,0.10047,0.10047,0
